id_Siniestro; Importe pagado ;Estado;Fecha Siniestro;Mes;Año;Unidad de Negocio;Id_PAS;Localidad de Ocurrencia;CP;Provincia;Marca;Modelo;Versión;Año;Suma Asegurada
5378;$ 810.588,00;CERRADO;26/10/2023;Octubre;2023;Buenos Aires;20;BERNAL;1876;Buenos Aires;ZANELLA;STREET;SAPUCAI 150 Z3 F;2021;$ 788.808,00
5311;$ 811.437,20;CERRADO;22/10/2023;Octubre;2023;La Plata;93;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 656.717,00
5720;$ 812.458,80;CERRADO;13/11/2023;Noviembre;2023;Buenos Aires;145;ESCOBAR;1625;Buenos Aires;SUZUKI;STREET;AX 100;2022;$ 658.824,00
4952;$ 812.580,00;CERRADO;29/9/2023;Septiembre;2023;Buenos Aires;509;HELGUERA 901-2200;1416;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;$ 659.000,00
5480;$ 812.580,00;CERRADO;31/10/2023;Octubre;2023;Buenos Aires;378;MUNRO;1605;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;$ 659.000,00
4759;$ 813.000,00;CERRADO;16/9/2023;Septiembre;2023;Buenos Aires;912;C.A.B.A.;1000;C.A. de Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2014;$ 677.500,00
556;$ 813.832,30;CERRADO;28/8/2022;Agosto;2022;Buenos Aires;153;TRUJUI;1664;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2014;$ 787.500,00
2878;$ 813.920,00;CERRADO;22/4/2023;Abril;2023;La Plata;346;LA PLATA;1900;Buenos Aires;HONDA;ON OFF;XR  190 L;2019;$ 803.000,00
5621;$ 814.006,60;CERRADO;8/11/2023;Noviembre;2023;Buenos Aires;1072;EL PALOMAR;1684;Buenos Aires;ZANELLA;SCOOTER;STYLER 150 CRUISER X;2015;$ 641.500,00
3279;$ 814.320,00;CERRADO;29/5/2023;Mayo;2023;La Plata;262;LA PLATA;1900;Buenos Aires;HONDA;ON OFF;XR  150 L;2018;$ 672.000,00
6948;$ 814.335,00;CERRADO;11/1/2024;Enero;2024;La Plata;203;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH FULL;2022;$ 590.000,00
6139;$ 822.500,00;CERRADO;4/12/2023;Diciembre;2023;Rio Cuarto;1751;LAS HIGUERAS;5385;La Rioja;MOTOMEL;BUSINESS;110 BLITZ FULL;2018;$ 822.500,00
2128;$ 815.700,00;CERRADO;17/2/2023;Febrero;2023;La Plata;4;JUAN MARIA GUTIERREZ;1890;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 808.500,00
8451;$ 890.582,00;CERRADO;18/3/2024;Marzo;2024;La Plata;203;LANUS;1824;Buenos Aires;GILERA;CUB;110 SMASH VS;2023;$ 890.582,00
3718;$ 816.316,50;CERRADO;6/7/2023;Julio;2023;Buenos Aires;1312;GONZALEZ ELPIDIO 3301-5700;1407;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 666.500,00
1412;$ 816.388,00;CERRADO;15/12/2022;Diciembre;2022;Buenos Aires;579;GRAND BOURG;1615;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2016;$ 813.000,00
6347;$ 816.442,00;CERRADO;14/12/2023;Diciembre;2023;Buenos Aires;1789;BOULOGNE;1609;Buenos Aires;MONDIAL;CUB;110 LD H C/D MAX;2023;$ 660.000,00
7694;$ 817.195,00;CERRADO;13/2/2024;Febrero;2024;La Plata;469;LA PLATA;1900;Buenos Aires;ZANELLA;CUB;DUE 110 CLASSIC RT;2023;$ 713.350,00
5985;$ 817.409,00;CERRADO;27/11/2023;Noviembre;2023;Buenos Aires;378;JOSE C. PAZ;1665;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ AUTOMATICA;2021;$ 648.000,00
3567;$ 817.500,00;CERRADO;23/6/2023;Junio;2023;Buenos Aires;250;MORENO;1740;Buenos Aires;HONDA;BUSINESS;CG    150 ESD;2013;$ 682.000,00
2894;$ 818.055,00;CERRADO;23/4/2023;Abril;2023;Buenos Aires;678;WILDE;1875;Buenos Aires;HONDA;ON OFF;XR  150 L RALLY;2018;$ 619.500,00
7992;$ 818.362,80;CERRADO;25/2/2024;Febrero;2024;La Plata;518;LA PLATA;1900;Buenos Aires;ZANELLA;CUB;ZB 110 D RAYOS;2019;$ 647.634,00
2280;$ 818.634,00;CERRADO;2/3/2023;Marzo;2023;Buenos Aires;153;TRUJUI;1664;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 800.000,00
4953;$ 818.702,40;CERRADO;29/9/2023;Septiembre;2023;Buenos Aires;117;CAMPANA;2804;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 644.500,00
2105;$ 819.424,00;CERRADO;15/2/2023;Febrero;2023;Cordoba;111;GENERAL CABRERA;5809;Cordoba;HONDA;ON OFF;XR  150 L;2022;$ 773.000,00
8838;$ 819.452,30;CERRADO;6/4/2024;Abril;2024;USE;11;HURLINGHAM;1686;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2019;$ 771.500,00
3493;$ 819.760,80;CERRADO;17/6/2023;Junio;2023;Buenos Aires;362;VILLA BALLESTER;1653;Buenos Aires;HONDA;BUSINESS;GLH 150;2022;$ 664.500,00
6970;$ 820.042,00;CERRADO;12/1/2024;Enero;2024;Buenos Aires;1723;SANTA FE;3000;Santa Fe;ZANELLA;CUB;ZB  110 AT;2007;$ 663.000,00
5599;$ 820.255,00;CERRADO;7/11/2023;Noviembre;2023;La Plata;374;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2019;$ 653.500,00
1402;$ 820.287,00;CERRADO;14/12/2022;Diciembre;2022;La Plata;687;LA PLATA;1900;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2013;$ 737.000,00
6530;$ 820.452,00;CERRADO;22/12/2023;Diciembre;2023;USE;11;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;GILERA;CUB;110 SMASH AUTOMATICA;2022;$ 685.000,00
5660;$ 820.470,00;CERRADO;10/11/2023;Noviembre;2023;Buenos Aires;1180;C.A.B.A.;1000;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  180;2015;$ 665.500,00
5143;$ 820.755,00;CERRADO;12/10/2023;Octubre;2023;Buenos Aires;255;SANTOS TESEI;1688;Buenos Aires;ZANELLA;ENDURO;ZR 150;2018;$ 785.000,00
7386;$ 821.142,00;CERRADO;30/1/2024;Enero;2024;Mar del Plata;1961;MAR DEL PLATA;7600;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC FULL;2021;$ 637.500,00
4725;$ 821.590,00;CERRADO;14/9/2023;Septiembre;2023;Cordoba;111;TANTI;5155;Cordoba;HONDA;BUSINESS;GLH 150;2023;$ 737.000,00
5232;$ 821.679,00;CERRADO;18/10/2023;Octubre;2023;USE;11;MORENO;1740;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 644.500,00
5113;$ 821.682,30;CERRADO;10/10/2023;Octubre;2023;Mendoza;1571;VILLA CARLOS PAZ;5152;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;$ 611.500,00
5642;$ 821.780,00;CERRADO;9/11/2023;Noviembre;2023;Buenos Aires;1180;BARRIO JORGE NEWBERY (BELLA VISTA, PDO. GRAL. SARM;1661;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2022;$ 700.000,00
7099;$ 822.000,00;CERRADO;18/1/2024;Enero;2024;USE;11;JOSE C. PAZ;1665;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2023;$ 685.000,00
8057;$ 822.549,00;CERRADO;28/2/2024;Febrero;2024;Mendoza;1261;MAIPU;5515;Mendoza;ZANELLA;STREET;RKS 150;2017;$ 609.150,00
7993;$ 823.084,00;CERRADO;25/2/2024;Febrero;2024;Cordoba;582;ARGUELLO;5147;Cordoba;GILERA;CUB;110 SMASH AUTOMATICA;2021;$ 667.500,00
1421;$ 823.400,00;CERRADO;16/12/2022;Diciembre;2022;Rosario;295;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;CG    150 NEW;2020;$ 730.000,00
8274;$ 823.500,00;CERRADO;8/3/2024;Marzo;2024;Buenos Aires;895;ALMIRANTE BROWN;1846;Buenos Aires;BRAVA;STREET;ALTINO  150;2015;$ 823.500,00
9460;$ 942.500,00;CERRADO;8/5/2024;Mayo;2024;Cordoba;652;CORDOBA;5000;Cordoba;KELLER;BUSINESS;110 CRONO CLASIC FULL;2019;$ 942.500,00
8766;$ 824.000,00;CERRADO;2/4/2024;Abril;2024;Buenos Aires;1086;RIVADAVIA AVDA. 7801-10000;1407;C.A. de Buenos Aires;ZANELLA;CUB;ZB 110 Z1 BASE;2022;$ 824.000,00
2036;$ 824.082,00;CERRADO;10/2/2023;Febrero;2023;Buenos Aires;18;VILLA DE MAYO;1614;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 750.000,00
9346;$ 824.500,00;CERRADO;2/5/2024;Mayo;2024;Buenos Aires;721;LUJAN;6700;Buenos Aires;GILERA;CUB;110 SMASH FULL;2020;$ 663.500,00
3600;$ 825.000,00;CERRADO;26/6/2023;Junio;2023;Buenos Aires;130;MORENO;1740;Buenos Aires;BAJAJ;STREET;ROUSER  160 NS;2020;$ 750.000,00
3955;$ 825.000,00;CERRADO;24/7/2023;Julio;2023;Buenos Aires;1058;REMEDIOS DE ESCALADA;1826;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2014;$ 687.500,00
4119;$ 825.055,00;CERRADO;4/8/2023;Agosto;2023;Buenos Aires;1397;RIVADAVIA AVDA. 4501-5700;1424;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 666.500,00
5114;$ 825.344,00;CERRADO;10/10/2023;Octubre;2023;La Plata;869;WILDE;1875;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;$ 612.500,00
6928;$ 826.435,00;CERRADO;10/1/2024;Enero;2024;Buenos Aires;1180;CIUDADELA;1702;Buenos Aires;ZANELLA;STREET;RX 150 NEXT;2018;$ 712.000,00
3004;$ 826.920,00;CERRADO;3/5/2023;Mayo;2023;Rosario;1148;ROSARIO;2000;Santa Fe;YAMAHA;ENDURO;125 XTZ;2018;$ 819.000,00
5438;$ 826.955,00;CERRADO;29/10/2023;Octubre;2023;Buenos Aires;247;JOSE LEON SUAREZ;1655;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;$ 673.500,00
6949;$ 827.035,00;CERRADO;11/1/2024;Enero;2024;Buenos Aires;1887;CLAYPOLE;1849;Buenos Aires;HONDA;BUSINESS;WAVE  110;2014;$ 665.500,00
7932;$ 827.195,00;CERRADO;22/2/2024;Febrero;2024;La Plata;384;LA PLATA;1900;Buenos Aires;CORVEN;CUB;MIRAGE  110 RT;2019;$ 685.850,00
5775;$ 827.435,00;CERRADO;16/11/2023;Noviembre;2023;Mendoza;1684;MENDOZA;5500;Mendoza;HONDA;BUSINESS;WAVE  110;2017;$ 645.500,00
6040;$ 827.558,00;CERRADO;29/11/2023;Noviembre;2023;La Plata;203;LA PLATA;1900;Buenos Aires;MOTOMEL;STREET;150 S2;2019;$ 600.172,00
7219;$ 827.601,50;CERRADO;23/1/2024;Enero;2024;USE;11;MORENO;1740;Buenos Aires;ZANELLA;CUB;ZB 110 Z1 BASE;2022;$ 627.500,00
5481;$ 827.670,00;CERRADO;31/10/2023;Octubre;2023;Buenos Aires;9;BELEN DE ESCOBAR;1625;Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2018;$ 671.500,00
7955;$ 827.700,00;CERRADO;23/2/2024;Febrero;2024;Buenos Aires;1096;FRANCISCO ALVAREZ;1746;Buenos Aires;CORVEN;CUB;ENERGY  110 AD;2023;$ 807.500,00
3374;$ 828.204,00;CERRADO;6/6/2023;Junio;2023;USE;11;CORDOBA;5000;Cordoba;BAJAJ;STREET;ROUSER  200 NS;2015;$ 671.000,00
6041;$ 828.400,00;CERRADO;29/11/2023;Noviembre;2023;9 de julio (provincia de Bs.As);977;GENERAL RODRIGUEZ;1748;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;$ 673.500,00
6837;$ 828.435,00;CERRADO;6/1/2024;Enero;2024;Buenos Aires;122;RAMOS MEJIA;1704;Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2021;$ 800.000,00
5839;$ 828.435,00;CERRADO;20/11/2023;Noviembre;2023;Neuquen;1701;LOMAS DE ZAMORA;1832;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2022;$ 730.000,00
5523;$ 828.904,00;CERRADO;2/11/2023;Noviembre;2023;USE;8;BONIFACIO JOSE 1101-3300;1406;C.A. de Buenos Aires;MOTOMEL;STREET;150 S2;2022;$ 648.000,00
6778;$ 829.158,00;CERRADO;3/1/2024;Enero;2024;Mar del Plata;597;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;CB1   125;2013;$ 781.000,00
7460;$ 829.200,00;CERRADO;2/2/2024;Febrero;2024;Neuquen;1978;VIRREY DEL PINO;1763;Buenos Aires;ZANELLA;CUB;ZB 110 Z1 BASE;2023;$ 691.000,00
6904;$ 829.300,00;CERRADO;9/1/2024;Enero;2024;Buenos Aires;661;CIUDAD EVITA;1778;Buenos Aires;GILERA;CUB;110 SMASH AUTOMATICA;2021;$ 667.500,00
1889;$ 830.082,00;CERRADO;27/1/2023;Enero;2023;Buenos Aires;130;JOSE C. PAZ;1665;Buenos Aires;BAJAJ;STREET;ROUSER  200 AS;2018;$ 819.000,00
7637;$ 830.357,00;CERRADO;10/2/2024;Febrero;2024;USE;11;SANTA FE;3000;Santa Fe;CORVEN;CUB;MIRAGE  110 RT;2023;$ 710.000,00
4453;$ 830.400,00;CERRADO;27/8/2023;Agosto;2023;Buenos Aires;39;SAN FERNANDO;1646;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 692.000,00
4871;$ 830.400,00;CERRADO;24/9/2023;Septiembre;2023;Cordoba;1338;VILLA CARLOS PAZ;5152;Cordoba;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 692.000,00
6779;$ 830.442,00;CERRADO;3/1/2024;Enero;2024;Buenos Aires;674;SAN MIGUEL;1663;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2022;$ 806.000,00
6905;$ 830.635,00;CERRADO;9/1/2024;Enero;2024;Buenos Aires;436;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;$ 668.500,00
7845;$ 830.945,00;CERRADO;19/2/2024;Febrero;2024;La Plata;25;LA PLATA;1900;Buenos Aires;ZANELLA;CUB;ZB  110 AT;2021;$ 665.000,00
7722;$ 831.442,00;CERRADO;14/2/2024;Febrero;2024;Buenos Aires;2022;GENERAL RODRIGUEZ;1748;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;$ 668.500,00
5323;$ 831.782,40;CERRADO;23/10/2023;Octubre;2023;Buenos Aires;645;BERAZATEGUI;1884;Buenos Aires;YAMAHA;STREET;110 NEW CRYPTON;2016;$ 748.000,00
7695;$ 832.019,00;CERRADO;13/2/2024;Febrero;2024;Mendoza;669;GODOY CRUZ;5501;Mendoza;GILERA;CUB;110 SMASH FULL;2020;$ 616.000,00
3258;$ 832.098,40;CERRADO;27/5/2023;Mayo;2023;Buenos Aires;24;MONTE CHINGOLO;1825;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2017;$ 689.000,00
1694;$ 832.888,00;CERRADO;9/1/2023;Enero;2023;Buenos Aires;786;JOSE C. PAZ;1665;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2021;$ 829.500,00
9327;$ 832.973,50;CERRADO;1/5/2024;Mayo;2024;Buenos Aires;624;LOMA HERMOSA;1678;Buenos Aires;CORVEN;CUB;ENERGY  110 RT;2018;$ 661.500,00
5170;$ 1.255.000,00;CERRADO;14/10/2023;Octubre;2023;Buenos Aires;471;EZEIZA;1804;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2017;$ 1.255.000,00
1571;$ 833.888,80;CERRADO;27/12/2022;Diciembre;2022;Cordoba;111;CORDOBA;5000;Cordoba;BAJAJ;STREET;ROUSER  200 NS;2022;$ 734.000,00
7800;$ 833.889,30;CERRADO;17/2/2024;Febrero;2024;San Francisco;321;LAS VARILLAS;5940;Cordoba;KELLER;BUSINESS;110 CRONO CLASIC ECO;2022;$ 650.000,00
4186;$ 889.350,00;CERRADO;9/8/2023;Agosto;2023;La Plata;1409;LA PLATA ESTAFETA No.1;1900;Buenos Aires;BENELLI;STREET;TNT 150;2021;$ 889.350,00
7040;$ 834.084,40;CERRADO;15/1/2024;Enero;2024;Cordoba;1688;CORDOBA;5000;Cordoba;KELLER;BUSINESS;110 CRONO CLASIC FULL;2023;$ 634.167,00
2061;$ 834.125,00;CERRADO;12/2/2023;Febrero;2023;Cordoba;610;CORDOBA;5000;Cordoba;HONDA;SPORT;CB 250 TWISTER (CBX);2013;$ 802.500,00
2895;$ 834.170,00;CERRADO;23/4/2023;Abril;2023;La Plata;82;LISANDRO OLMOS;1901;Buenos Aires;BAJAJ;STREET;ROUSER 220;2016;$ 771.666,00
4652;$ 834.269,25;CERRADO;10/9/2023;Septiembre;2023;Buenos Aires;978;REMEDIOS DE ESCALADA;1826;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;$ 726.000,00
9427;$ 834.569,00;CERRADO;6/5/2024;Mayo;2024;Mendoza;2258;MENDOZA;5500;Mendoza;ZANELLA;CUB;ZB  110 AT;2018;$ 671.000,00
6838;$ 834.642,00;CERRADO;6/1/2024;Enero;2024;Cordoba;523;BARRIO ALTO AMEGHINO;5103;Cordoba;GILERA;CUB;110 SMASH FULL;2023;$ 747.500,00
8367;$ 901.000,00;CERRADO;13/3/2024;Marzo;2024;Cordoba;657;CORDOBA;5000;Cordoba;KELLER;STREET;KN110-8;2021;$ 901.000,00
9542;$ 3.341.875,00;CERRADO;12/5/2024;Mayo;2024;Cordoba;290;CORDOBA;5000;Cordoba;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2014;$ 3.341.875,00
1629;$ 836.605,00;CERRADO;2/1/2023;Enero;2023;USE;759;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;CG    150 TITAN;2020;$ 808.500,00
7480;$ 836.729,50;CERRADO;3/2/2024;Febrero;2024;USE;11;BERAZATEGUI;1884;Buenos Aires;GILERA;CUB;110 SMASH FULL;2021;$ 636.000,00
6094;$ 1.048.000,00;CERRADO;2/12/2023;Diciembre;2023;San Nicolas;85;LUJAN;6700;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ FULL;2015;$ 1.048.000,00
5171;$ 837.780,00;CERRADO;14/10/2023;Octubre;2023;Buenos Aires;400;LA TABLADA;1766;Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2021;$ 680.000,00
9129;$ 838.000,00;CERRADO;21/4/2024;Abril;2024;Buenos Aires;238;BARRIO SAN JOSE (ALTE. BROWN, PDO. ALTE. BROWN);1846;Buenos Aires;HONDA;SPORT;CB    150  INVICTA;2015;$ 795.000,00
5024;$ 838.268,00;CERRADO;4/10/2023;Octubre;2023;Cordoba;111;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 710.000,00
6699;$ 838.435,00;CERRADO;30/12/2023;Diciembre;2023;Buenos Aires;80;BARRIO EL OMBU (PONTEVEDRA, PD;1761;Buenos Aires;MONDIAL;CUB;110 LD H C/D MAX;2023;$ 675.000,00
6929;$ 839.335,00;CERRADO;10/1/2024;Enero;2024;La Plata;656;BERISSO;1923;Buenos Aires;CORVEN;CUB;ENERGY  110 S FULL;2023;$ 660.000,00
4333;$ 839.560,80;CERRADO;20/8/2023;Agosto;2023;USE;11;INGENIERO MASCHWITZ;1623;Buenos Aires;ZANELLA;STREET;RZ    25 R;2013;$ 681.000,00
9522;$ 839.749,00;CERRADO;11/5/2024;Mayo;2024;Mendoza;2270;LAS HERAS;5539;Mendoza;KEEWAY;-;KEEWAY 125 TARGET;2018;$ 815.500,00
9476;$ 1.265.500,00;CERRADO;9/5/2024;Mayo;2024;Buenos Aires;1025;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;KELLER;STREET;KN110-8;2019;$ 1.265.500,00
8666;$ 839.889,30;CERRADO;28/3/2024;Marzo;2024;Rosario;124;CORDOBA;5000;Cordoba;GILERA;CUB;110 SMASH VS;2021;$ 630.000,00
3658;$ 840.000,00;CERRADO;1/7/2023;Julio;2023;Buenos Aires;446;ITUZAINGO (NO USAR);1714;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2017;$ 700.000,00
3271;$ 840.098,40;CERRADO;28/5/2023;Mayo;2023;Concepcion del Uruguay;1217;C.A.B.A.;1000;C.A. de Buenos Aires;KEEWAY;-;KEEWAY KLIGHT 202;2020;$ 695.000,00
4501;$ 840.320,48;CERRADO;30/8/2023;Agosto;2023;Buenos Aires;1462;ESCOBAR;1625;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 666.500,00
3747;$ 840.410,00;CERRADO;9/7/2023;Julio;2023;La Plata;1317;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;$ 768.000,00
9104;$ 842.000,00;CERRADO;20/4/2024;Abril;2024;Buenos Aires;20;QUILMES;1878;Buenos Aires;ZANELLA;CUB;ZB  110 AT;2021;$ 842.000,00
6971;$ 842.200,00;CERRADO;12/1/2024;Enero;2024;Buenos Aires;322;MERLO;1722;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2023;$ 685.000,00
5324;$ 842.435,00;CERRADO;23/10/2023;Octubre;2023;Mendoza;510;MENDOZA;5500;Mendoza;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 644.500,00
1511;$ 843.388,00;CERRADO;22/12/2022;Diciembre;2022;Buenos Aires;538;JOSE LEON SUAREZ;1655;Buenos Aires;HONDA;BUSINESS;CG    150 NEW;2021;$ 840.000,00
4834;$ 843.480,00;CERRADO;21/9/2023;Septiembre;2023;Mendoza;391;MAIPU;5515;Mendoza;ZANELLA;STREET;RX 200 NEXT;2019;$ 672.500,00
3814;$ 843.674,40;CERRADO;14/7/2023;Julio;2023;Buenos Aires;207;BERNALDES 1101-2000;1407;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2015;$ 703.062,00
3216;$ 844.098,40;CERRADO;23/5/2023;Mayo;2023;Buenos Aires;777;MORENO;1740;Buenos Aires;HONDA;SPORT;CB  190R;2017;$ 720.000,00
4277;$ 844.200,00;CERRADO;15/8/2023;Agosto;2023;Buenos Aires;507;GENERAL RODRIGUEZ;1748;Buenos Aires;YAMAHA;STREET;110 NEW CRYPTON;2017;$ 703.500,00
6797;$ 844.442,00;CERRADO;4/1/2024;Enero;2024;Parana;165;RIVERA INDARTE 1-1700;1406;C.A. de Buenos Aires;ZANELLA;STREET;SAPUCAI 150 Z3;2021;$ 700.001,00
3453;$ 844.800,00;CERRADO;14/6/2023;Junio;2023;Buenos Aires;151;LANUS;1824;Buenos Aires;YAMAHA;STREET;125 YBR ED;2021;$ 704.000,00
8452;$ 845.115,00;CERRADO;18/3/2024;Marzo;2024;Rosario;1148;ROSARIO;2000;Santa Fe;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2019;$ 666.600,00
8167;$ 956.000,00;CERRADO;4/3/2024;Marzo;2024;Concordia;591;CONCORDIA;3200;Entre Rios;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;$ 956.000,00
4088;$ 845.617,60;CERRADO;2/8/2023;Agosto;2023;Buenos Aires;177;MORON;1708;Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2013;$ 690.000,00
4625;$ 845.640,00;CERRADO;8/9/2023;Septiembre;2023;Buenos Aires;1137;SAN ANTONIO DE PADUA;1718;Buenos Aires;ZANELLA;ENDURO;ZR 200 OHC;2017;$ 699.500,00
4291;$ 846.000,00;CERRADO;16/8/2023;Agosto;2023;La Plata;110;PUNTA LARA;1931;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;$ 740.500,00
7846;$ 846.357,00;CERRADO;19/2/2024;Febrero;2024;USE;11;RAMOS MEJIA;1704;Buenos Aires;KELLER;STREET;KN110-8;2022;$ 808.000,00
6503;$ 846.400,00;CERRADO;21/12/2023;Diciembre;2023;Buenos Aires;15;MERLO;1722;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;$ 688.500,00
7659;$ 846.442,00;CERRADO;11/2/2024;Febrero;2024;Rosario;1531;SANTA FE;3000;Santa Fe;GILERA;CUB;110 SMASH AUTOMATICA;2022;$ 685.000,00
9130;$ 846.533,00;CERRADO;21/4/2024;Abril;2024;Parana;121;SANTA FE;3000;Santa Fe;GUERRERO;CUBS / BUSINNES;110 TRIP FULL;2015;$ 824.500,00
2238;$ 846.700,00;CERRADO;27/2/2023;Febrero;2023;La Plata;947;ENSENADA;1925;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2020;$ 761.000,00
8667;$ 847.309,00;CERRADO;28/3/2024;Marzo;2024;Buenos Aires;192;LOMAS DE ZAMORA;1832;Buenos Aires;CORVEN;CUB;MIRAGE  110 RT;2023;$ 807.500,00
3659;$ 847.360,80;CERRADO;1/7/2023;Julio;2023;USE;11;ACEVEDO 1-2000;1414;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2017;$ 687.500,00
5056;$ 847.542,00;CERRADO;6/10/2023;Octubre;2023;Cordoba;1294;VILLA CARLOS PAZ;5152;Cordoba;HONDA;BUSINESS;WAVE  110S C/D;2021;$ 683.295,00
6839;$ 1.572.000,00;CERRADO;6/1/2024;Enero;2024;USE;66;GRAND BOURG;1615;Buenos Aires;ZANELLA;CUB;ZB 110 D ALARMA ALEAC. DISC;2018;$ 1.572.000,00
254;$ 848.188,00;CERRADO;17/7/2022;Julio;2022;Buenos Aires;26;ROSARIO;2000;Santa Fe;KTM;TOURING;DUKE 200 NAKED;2021;$ 704.000,00
448;$ 848.281,50;CERRADO;14/8/2022;Agosto;2022;Buenos Aires;45;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2017;$ 760.000,00
1067;$ 848.333,00;CERRADO;7/11/2022;Noviembre;2022;Buenos Aires;166;LA PLATA AVDA. 1-300;1184;C.A. de Buenos Aires;SUZUKI;STREET;GW     250 INAZUMA;2016;$ 839.500,00
5379;$ 849.180,00;CERRADO;26/10/2023;Octubre;2023;Buenos Aires;1442;MERLO;1722;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2020;$ 689.500,00
5600;$ 849.270,00;CERRADO;7/11/2023;Noviembre;2023;Buenos Aires;773;GARIN;1619;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2020;$ 689.500,00
7194;$ 849.442,00;CERRADO;22/1/2024;Enero;2024;Buenos Aires;803;MORENO;1740;Buenos Aires;CORVEN;STREET;HUNTER  150 AD;2018;$ 825.000,00
7063;$ 849.942,00;CERRADO;16/1/2024;Enero;2024;Buenos Aires;1330;CASTELAR;1712;Buenos Aires;GILERA;CUB;110 SMASH TUNING;2021;$ 635.000,00
6095;$ 850.000,00;CERRADO;2/12/2023;Diciembre;2023;Buenos Aires;624;HURLINGHAM;1686;Buenos Aires;YAMAHA;STREET;125 YBR E;2014;$ 691.500,00
